fec_candidate_id,candidate_name,state,party,committee_id,committee_name,total_receipts,total_disbursements,cash_on_hand_end_period,cash_on_hand,debts_owed_by_committee,coverage_start_date,coverage_end_date,cycle,individual_contributions,individual_itemized_contributions,individual_unitemized_contributions,candidate_contribution,other_receipts,last_report_type_full,last_report_year,is_principal_committee,source_endpoint,candidate_status,load_date,office,candidate_status_priority,totals_scope
S4IA00129,"ERNST, JONI K",IA,REP,C00546788,JONI FOR IOWA,1997585.68,2240263.66,1997164.76,1997164.76,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,997371.94,763432.68,233939.26,0.0,31.7,APRIL QUARTERLY,2026,True,committee_totals,C,2025-04-16T21:03:05,S,0.0,latest_candidate_row_since_2025-01-01
S0IA00028,"GRASSLEY, CHARLES E",IA,REP,C00230482,"GRASSLEY COMMITTEE, INC.",208905.54,250920.98,290885.5,290885.5,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,168000.2,89297.68,78702.52,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S4IA00095,"WHITAKER, MATTHEW GEORGE ""MATT""",IA,REP,C00544924,WHITAKER FOR US SENATE INC,0.0,0.0,7987.56,7987.56,49187.37,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S6ID00013,"EVANS, JOHN VICTOR",ID,DEM,C00194472,JOHN EVANS POLITICAL ACTION COMMITTEE,2079.84,22235.3,49226.93,49226.93,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,,,APRIL QUARTERLY,2026,False,committee_totals,P,2021-12-08T06:50:50,S,1.0,latest_candidate_row_since_2025-01-01
S6ID00138,"ROTH, DAVID JORDAN",ID,DEM,C00839720,DAVID ROTH FOR IDAHO,7494.66,8180.98,-91.55,-91.55,10027.58,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,3938.63,2150.0,1788.63,3156.03,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-11-18T21:02:39,S,0.0,latest_candidate_row_since_2025-01-01
S6ID00146,"ACHILLES, TODD BAKER",ID,IND,C00909309,TODD ACHILLES FOR IDAHO,412743.66,280248.03,140788.55,140788.55,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,402243.66,336233.9,66009.76,10500.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-18T21:00:34,S,0.0,latest_candidate_row_since_2025-01-01
S8ID00027,"CRAPO, MICHAEL D",ID,REP,C00330886,MIKE CRAPO FOR US SENATE,1047393.27,590918.68,3028068.4,3028068.4,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,242394.11,240327.02,2067.09,0.0,37976.39,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S6ID00120,"EVANS, JOE",ID,REP,C00894816,JOE EVANS FOR SENATE,7741.0,7650.17,90.83,90.83,6791.0,2026-03-01T00:00:00,2026-03-30T00:00:00,2026,850.0,,850.0,,,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-21T21:14:29,S,0.0,latest_candidate_row_since_2025-01-01
S6ID00161,"LAVE, DENNY",ID,REP,C00940833,DENNY FOR SENATE,160895.0,1605.5,159289.5,159289.5,169276.83,2026-02-25T00:00:00,2026-03-31T00:00:00,2026,6200.0,6000.0,200.0,6695.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6ID00153,"ROY, JOSHUA S",ID,REP,C00928424,JOSH ROY FOR IDAHO,27384.67,14495.1,12889.57,12889.57,17862.97,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,9092.42,7011.1,2081.32,25.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-24T21:00:19,S,0.0,latest_candidate_row_since_2025-01-01
S2ID00129,"TROTTER, JAMES SCOTT",ID,REP,C00791319,TROTTER ELECTION COMMITTEE,0.0,0.0,0.0,0.0,0.0,2025-01-01T00:00:00,2025-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2025,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S8ID00092,"RISCH, JAMES E MR.",ID,UNK,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE,2729215.51,1322608.05,3826972.02,3826972.02,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,1738600.96,1624366.36,114234.6,0.0,82197.47,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00656,"BOTSFORD, STEVE",IL,DEM,C00920348,BOTSFORD FOR ILLINOIS,372718.37,372618.2,100.17,100.17,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,9717.0,8450.0,1267.0,362994.57,6.8,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00565,"BUSTOS, AWISI",IL,DEM,C00907931,FRIENDS OF AWISI,42028.81,46453.58,0.0,0.0,0.0,2025-10-01T00:00:00,2026-02-25T00:00:00,2026,28.81,28.81,0.0,0.0,0.0,PRE-PRIMARY,2026,True,committee_totals,C,2026-03-21T21:13:21,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00623,"DEAN, JONATHAN",IL,DEM,C00915280,DEAN FOR ILLINOIS,124404.07,100311.38,24092.69,24092.69,61077.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,50993.35,31923.22,19070.13,11407.09,503.63,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00607,"DELGADO, ADAM",IL,DEM,C00914390,COMMITTEE TO ELECT ADAM DELGADO FOR US SENATE,56308.96,76786.16,-19467.2,-19467.2,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,13326.71,12177.71,1149.0,42374.87,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-18T21:00:34,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00292,"DUCKWORTH, L. TAMMY",IL,DEM,C00574889,TAMMY FOR ILLINOIS,4300519.14,3242661.33,3801810.77,3801810.77,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,3728401.47,1319013.06,2409388.41,0.0,104930.84,APRIL QUARTERLY,2026,True,committee_totals,C,2025-08-11T21:00:06,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00151,"DURBIN, RICHARD J.",IL,DEM,C00148999,FRIENDS OF DICK DURBIN COMMITTEE,79857.6,778171.85,976472.97,976472.97,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,32050.68,21371.81,10678.87,0.0,3019.91,APRIL QUARTERLY,2026,True,committee_totals,C,2025-07-29T21:02:15,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00474,"KELLY, ROBIN",IL,DEM,C00904300,ROBIN KELLY FOR SENATE,3466395.93,3278736.11,187659.82,187659.82,0.0,2025-04-01T00:00:00,2026-03-31T00:00:00,2026,1075148.98,799106.77,276042.21,0.0,1250.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00482,"KRISHNAMOORTHI, S",IL,DEM,C00904466,RAJA FOR ILLINOIS,31390858.87,28237935.72,3152923.15,3152923.15,116248.28,2025-05-01T00:00:00,2026-03-31T00:00:00,2026,11005562.55,10360283.07,645279.48,0.0,398480.62,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00649,"MAXWELL, BRYAN",IL,DEM,C00918466,BRYAN MAXWELL FOR US SENATE,21976.0,20613.84,1362.16,1362.16,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,21976.0,20232.0,1744.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00631,"RODRIQUEZ, ADAIR",IL,DEM,C00917260,ADAIR FOR ILLINOIS,236.0,148.48,0.0,0.0,0.0,2025-07-01T00:00:00,2025-12-31T00:00:00,2026,106.0,0.0,106.0,130.0,0.0,YEAR-END,2025,True,committee_totals,N,2025-09-02T21:03:03,S,2.0,latest_candidate_row_since_2025-01-01
S6IL00581,"RYAN, KEVIN",IL,DEM,C00907774,PEOPLE OF ILLINOIS & KEVIN RYAN,138950.63,147814.81,-8864.18,-8864.18,0.0,2025-04-01T00:00:00,2026-03-31T00:00:00,2026,127616.84,75817.13,51799.71,5165.69,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00599,"SHEPHERD, JUMP WESLEY",IL,DEM,C00907360,JUMP SHEPHERD FOR U.S. SENATE,4166.86,11760.93,-7594.07,-7594.07,0.0,2025-07-01T00:00:00,2026-02-01T00:00:00,2026,4166.86,4166.86,0.0,0.0,0.0,TERMINATION REPORT,2026,True,committee_totals,N,2025-09-12T21:03:27,S,2.0,latest_candidate_row_since_2025-01-01
S6IL00458,"STRATTON, JULIANA",IL,DEM,C00903252,JULIANA FOR ILLINOIS,4791273.46,4096025.84,695247.62,695247.62,192935.89,2025-04-24T00:00:00,2026-03-31T00:00:00,2026,4518473.85,3465882.11,1052591.74,0.0,1.29,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-16T21:15:09,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00409,"SWANN, CHRISTOPHER ALEXANDER",IL,DEM,C00867523,NEIGHBORS FOR CHRISTOPHER SWANN,17642.57,17458.64,-408.8,-408.8,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,7732.57,1100.0,6632.57,9600.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-22T22:27:56,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00680,"HARRINGTON, WHITFIELD MR JR",IL,IND,C00931428,FRIENDS OF WHITFIELD HARRINGTON,31662.4,7626.64,24035.76,24035.76,10000.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,18963.0,13850.0,5113.0,2699.4,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00391,"BENNETT, DOUGLAS",IL,REP,C00634808,FRIENDS OF DOUG BENNETT,1000.0,906.15,1547.62,1547.62,115600.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,1000.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-04-25T21:00:17,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00490,"CAPPARELLI, R CARY",IL,REP,C00911628,CAPPARELLI FOR US SENATE,13471.89,12643.39,828.5,828.5,4748.41,2025-04-28T00:00:00,2026-04-14T00:00:00,2026,8473.48,6576.36,1897.12,250.0,0.0,TERMINATION REPORT,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S2IL00200,"CHLEBEK, CASEY",IL,REP,C00903823,CASEY CHLEBEK FOR US SENATE,202000.0,201972.54,27.46,27.46,37000.0,2025-04-01T00:00:00,2026-03-31T00:00:00,2026,80000.0,80000.0,0.0,85000.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S6IL00466,"CHLEBEK, CASIMER MR.",IL,REP,C00903823,CASEY CHLEBEK FOR US SENATE,202000.0,201972.54,27.46,27.46,37000.0,2025-04-01T00:00:00,2026-03-31T00:00:00,2026,80000.0,80000.0,0.0,85000.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-07-15T21:00:48,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00672,"EVANS, JEANNIE",IL,REP,C00921759,JEANNIE FOR ILLINOIS,1280369.17,1136878.25,143490.92,143490.92,900000.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,224338.0,222000.0,2338.0,121706.39,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-01-20T21:01:52,S,0.0,latest_candidate_row_since_2025-01-01
S6IL00425,"GOODMAN, JOHN",IL,REP,C00897652,GOODMAN FOR ILLINOIS,28555.42,22855.91,5699.51,5699.51,8362.0,2025-01-01T00:00:00,2025-09-30T00:00:00,2026,20193.42,15653.95,4539.47,0.0,0.0,OCTOBER QUARTERLY,2025,True,committee_totals,C,2025-04-25T21:00:17,S,0.0,latest_candidate_row_since_2025-01-01
S0IL00501,"HUBBARD, PEGGY",IL,REP,C00696815,"PEGGY HUBBARD FOR US SENATE, INC.",0.0,0.0,6535.87,6535.87,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S6IL00540,"LONG, PAMELA",IL,REP,C00904516,LONG FOR SENATE 2026,24715.06,22829.78,1885.28,1885.28,2637.99,2025-04-01T00:00:00,2026-04-09T00:00:00,2026,22077.07,12976.99,9100.08,0.0,0.0,TERMINATION REPORT,2026,True,committee_totals,C,2026-01-29T21:02:11,S,0.0,latest_candidate_row_since_2025-01-01
S8IL00223,"MCCLANAHAN, ZACHARY",IL,REP,C00930685,ZACH MCCLANAHAN FOR U.S. SENATE,2073.5,750.63,1322.87,1322.87,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,2057.7,1377.19,680.51,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,N,2025-12-10T21:04:23,S,2.0,latest_candidate_row_since_2025-01-01
S6IL00615,"TRACY, DON",IL,REP,C00917120,"DON TRACY FOR ILLINOIS, NFP",2327334.3,783936.04,1543398.26,1543398.26,2000000.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,289688.26,265865.82,23822.44,0.0,31152.14,APRIL QUARTERLY,2026,True,committee_totals,C,2025-10-15T21:01:51,S,0.0,latest_candidate_row_since_2025-01-01
S4IL00438,"TRUAX, DOUGLAS LEE",IL,REP,C00546457,AMERICANS FOR DOUG TRUAX,0.0,0.0,0.0,0.0,53087.87,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S6IL00698,"SCHWARTZBERG, STEVEN J",IL,,C00942805,"STEVE SCHWARTZBERG FOR US SENATE CAMPAIGN COMMITTEE, INC.",5200.0,0.0,5200.0,5200.0,,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,5000.0,,,200.0,,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-21T21:14:29,S,0.0,latest_candidate_row_since_2025-01-01
S8IN00049,"BAYH, EVAN",IN,DEM,C00306860,EVAN BAYH COMMITTEE,310775.13,27524.01,2232143.55,2232143.55,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,310775.13,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S4IN00279,"CARMICHAEL, ROBERT MARC",IN,DEM,C00845859,CARMICHAEL FOR US SENATE,0.0,0.0,13200.15,13200.15,3147.12,2025-01-01T00:00:00,2025-06-30T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,JULY QUARTERLY,2025,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S2IN00091,"DONNELLY, JOSEPH S",IN,DEM,C00393652,DONNELLY FOR INDIANA,322.25,10529.01,90511.8,90511.8,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,4.25,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S0IN00061,"HILL, BARON P",IN,DEM,C00578880,BARON HILL FOR INDIANA,1060.65,8128.77,47403.61,47403.61,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,1060.65,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S2IN00166,"MCCRAY, VALERIE L DR",IN,DEM,C00697615,FRIENDS OF VALERIE MCCRAY,5203.07,6189.82,4979.56,4979.56,671.07,2025-01-01T00:00:00,2025-12-31T00:00:00,2026,703.0,221.0,482.0,0.0,0.0,YEAR-END,2025,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S4IN00261,"POTTS, KEITH",IN,DEM,C00844753,KEITH POTTS FOR SENATE,5650.0,5811.47,2.12,2.12,10800.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,5650.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S4IN00196,"BANKS, JAMES E. HON.",IN,REP,C00577999,BANKS FOR SENATE,1867267.71,1464916.56,3015707.87,3015707.87,27931.73,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,795886.21,623087.91,172798.3,0.0,122400.74,APRIL QUARTERLY,2026,True,committee_totals,C,2025-02-07T21:00:11,S,0.0,latest_candidate_row_since_2025-01-01
S8IN00171,"BRAUN, MIKE",IN,REP,C00653147,FREEDOM & OPPORTUNITY FUND,144774.26,27700.97,115081.72,115081.72,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,,,APRIL QUARTERLY,2026,False,committee_totals,P,2025-03-18T15:34:07,S,1.0,latest_candidate_row_since_2025-01-01
S8IN00189,"ROKITA, THEODORE EDWARD",IN,REP,C00476192,"HOOSIERS FOR ROKITA, INC.",0.0,5135.54,5135.54,5135.54,0.0,2025-01-01T00:00:00,2026-09-30T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,OCTOBER QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S6IN00191,"YOUNG, TODD CHRISTOPHER",IN,REP,C00459255,"FRIENDS OF TODD YOUNG, INC.",3599267.98,1234309.96,6790900.66,6790900.66,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,953813.54,936839.38,16974.16,0.0,178096.02,APRIL QUARTERLY,2026,True,committee_totals,C,2025-04-29T21:01:40,S,0.0,latest_candidate_row_since_2025-01-01
S6KS00247,"DAVIS, CHRISTY",KS,DEM,C00915934,CHRISTY DAVIS FOR KANSAS 2026,137068.03,77796.18,59271.85,59271.85,0.0,2025-07-01T00:00:00,2026-03-31T00:00:00,2026,137068.03,130543.03,6525.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-03-07T21:22:43,S,0.0,latest_candidate_row_since_2025-01-01
S6KS00304,"HART, JASON",KS,DEM,C00942391,HART FOR SENATE,10741.42,5372.27,5369.15,5369.15,4111.53,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,6922.03,2867.03,4055.0,1540.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6KS00270,"MURRAY, ERIK",KS,DEM,C00929240,ERIK MURRAY FOR KANSAS,179817.62,134230.89,45586.73,45586.73,0.0,2025-11-23T00:00:00,2026-03-31T00:00:00,2026,179817.62,169925.0,9892.62,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S6KS00239,"PARELKAR, LOIS ANNE ELIZABETH LEA",KS,DEM,C00913293,ANNE FOR KANSAS,19898.0,19707.85,190.15,190.15,5500.0,2025-03-03T00:00:00,2026-03-31T00:00:00,2026,14398.0,9676.0,4722.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-11-18T21:02:39,S,0.0,latest_candidate_row_since_2025-01-01
S0KS00307,"REDDI, USHA",KS,DEM,C00717280,REDDI FOR SENATE,33.59,1000.0,10014.58,10014.58,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,33.59,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S6KS00288,"SCHMIDT, PATRICK",KS,DEM,C00937599,PATRICK SCHMIDT FOR SENATE,177173.5,47590.34,129583.16,129583.16,0.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,164923.5,149070.0,15853.5,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S6KS00262,"SPIDEL NEUMANN, SANDY",KS,DEM,C00923474,SANDY FOR KANSAS,187436.34,149326.67,38109.67,38109.67,100000.0,2025-10-14T00:00:00,2026-03-31T00:00:00,2026,83877.11,48373.0,35504.11,3500.0,59.23,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S6KS00296,"TAYLOR, NOAH",KS,DEM,C00943803,NOAH TAYLOR FOR KANSAS,72435.0,3801.94,68633.06,68633.06,0.0,2026-01-01T00:00:00,2026-03-31T00:00:00,2026,58934.83,33400.0,25534.83,3500.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-18T21:13:41,S,0.0,latest_candidate_row_since_2025-01-01
S0KS00166,"WIESNER, PATRICK",KS,DEM,C00563577,WIESNER FOR SENATE INC,0.0,129.48,11675.55,11675.55,50500.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2023-03-09T10:16:03,S,1.0,latest_candidate_row_since_2025-01-01
S0KS00349,"HAMILTON, BOB",KS,REP,C00743153,BOB HAMILTON FOR KANSAS INC.,0.0,0.0,0.0,0.0,1150.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S0KS00315,"MARSHALL, ROGER W",KS,REP,C00576173,KANSANS FOR MARSHALL,3331963.38,255723.24,4781258.78,4781258.78,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,1461071.57,1344180.15,116891.42,0.0,56033.95,APRIL QUARTERLY,2026,True,committee_totals,C,2026-04-14T21:14:42,S,0.0,latest_candidate_row_since_2025-01-01
S0KS00091,"MORAN, JERRY",KS,REP,C00458315,MORAN FOR KANSAS,990634.22,244726.92,5515291.6,5515291.6,61238.33,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,173861.52,173124.0,737.52,0.0,159458.57,APRIL QUARTERLY,2026,True,committee_totals,C,2025-01-10T21:01:11,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00385,"BOOKER, CHARLES",KY,DEM,C00929208,BOOKER FOR THE COMMONWEALTH,368365.15,170264.65,198100.5,198100.5,0.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,363364.86,131191.0,232173.86,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00328,"FORSYTHE, LOGAN",KY,DEM,C00919811,LOGAN FOR KENTUCKY,46938.03,43805.16,3132.87,3132.87,0.0,2025-09-08T00:00:00,2025-12-31T00:00:00,2026,46271.77,13700.0,32571.77,0.0,0.0,YEAR-END,2025,True,committee_totals,C,2025-10-18T21:00:34,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00344,"MCGRATH, AMY",KY,DEM,C00922302,AMY MCGRATH FOR SENATE,1942704.23,1631150.23,311554.0,311554.0,7350.0,2025-08-01T00:00:00,2026-03-31T00:00:00,2026,1911809.88,861387.31,1050422.57,0.0,3509.96,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-03T20:59:43,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00369,"ROMANS, DALE",KY,DEM,C00925578,DALE ROMANS FOR KENTUCKY,821111.07,380233.44,440877.63,440877.63,230000.0,2025-10-01T00:00:00,2026-03-31T00:00:00,2026,587611.07,541190.0,46421.07,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2026-02-09T20:58:28,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00211,"STEVENSON, PAMELA",KY,DEM,C00897058,PAMELA STEVENSON FOR KENTUCKY,266962.54,242098.61,24863.93,24863.93,63806.69,2025-01-31T00:00:00,2025-09-30T00:00:00,2026,259292.03,123645.43,135646.6,0.0,20.14,OCTOBER QUARTERLY,2025,True,committee_totals,C,2025-04-16T21:03:05,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00336,"WILLETT, JOEL",KY,DEM,C00920009,JOEL FOR KENTUCKY,350036.01,321249.37,28786.64,28786.64,96000.0,2025-09-17T00:00:00,2025-12-31T00:00:00,2026,145036.01,89225.0,55811.01,0.0,0.0,YEAR-END,2025,True,committee_totals,C,2025-10-18T21:00:34,S,0.0,latest_candidate_row_since_2025-01-01
S0KY00396,"BARRON, STEPHEN BRADLEY",KY,LIB,C00723270,BRAD BARRON FOR US SENATE,0.0,0.0,12811.57,12811.57,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,0.0,0.0,0.0,0.0,0.0,APRIL QUARTERLY,2026,True,committee_totals,P,2021-12-08T06:50:51,S,1.0,latest_candidate_row_since_2025-01-01
S6KY00286,"BARR, GARLAND ANDY",KY,REP,C00467571,"ANDY BARR FOR SENATE, INC.",7968106.41,7486809.96,4174374.09,4174374.09,0.0,2025-01-01T00:00:00,2026-03-31T00:00:00,2026,4466197.91,3828109.77,638088.14,0.0,201147.28,APRIL QUARTERLY,2026,True,committee_totals,C,2025-04-25T21:00:17,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00237,"CAMERON, DANIEL",KY,REP,C00898189,CAMERON FOR SENATE INC.,2060372.38,1295627.37,764745.01,764745.01,0.0,2025-02-21T00:00:00,2026-03-31T00:00:00,2026,2057566.49,1535267.31,522299.18,0.0,805.89,APRIL QUARTERLY,2026,True,committee_totals,C,2025-04-16T21:03:05,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00260,"FARIS, MICHAEL",KY,REP,C00903930,MIKE FARIS FOR U.S. SENATE,61529.95,78371.26,-16841.31,-16841.31,0.0,2025-02-01T00:00:00,2026-03-31T00:00:00,2026,50310.93,43550.03,6760.9,10219.02,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-11-18T21:02:39,S,0.0,latest_candidate_row_since_2025-01-01
S6KY00278,"FARIS, MICHAEL JAMES",KY,REP,C00903930,MIKE FARIS FOR U.S. SENATE,61529.95,78371.26,-16841.31,-16841.31,0.0,2025-02-01T00:00:00,2026-03-31T00:00:00,2026,50310.93,43550.03,6760.9,10219.02,0.0,APRIL QUARTERLY,2026,True,committee_totals,C,2025-11-18T21:02:39,S,0.0,latest_candidate_row_since_2025-01-01
